id_cliente;genero;idade;continente;pais;estado
282724;Female;26;North America;Canada;Alberta
283228;Male;83;North America;Canada;Quebec
283301;Female;63;North America;Canada;Ontario
283594;Male;24;North America;Canada;Quebec
283685;Male;74;North America;Canada;Saskatchewan
283716;Male;29;North America;Canada;Ontario
283837;Male;86;North America;Canada;Quebec
283869;Male;28;North America;Canada;British Columbia
283881;Female;46;North America;Canada;Ontario
283894;Male;52;North America;Canada;Quebec
283982;Female;30;North America;Canada;Quebec
284037;Male;48;North America;Canada;Quebec
284118;Female;30;North America;Canada;Alberta
284243;Female;26;North America;Canada;Ontario
284346;Male;72;North America;Canada;Alberta
284579;Male;32;North America;Canada;Ontario
284628;Female;37;North America;Canada;British Columbia
284716;Male;30;North America;Canada;Ontario
284942;Male;67;North America;Canada;Ontario
285106;Female;26;North America;Canada;Ontario
285254;Male;53;North America;Canada;Quebec
285421;Male;86;North America;Canada;Alberta
285552;Male;67;North America;Canada;British Columbia
285706;Male;58;North America;Canada;Ontario
285730;Female;76;North America;Canada;Quebec
285844;Male;70;North America;Canada;British Columbia
285999;Female;86;North America;Canada;British Columbia
286075;Male;58;North America;Canada;Alberta
286077;Male;29;North America;Canada;Alberta
286234;Female;44;North America;Canada;Nova Scotia
286350;Female;42;North America;Canada;Ontario
286542;Female;30;North America;Canada;Saskatchewan
286855;Male;73;North America;Canada;Alberta
286857;Female;42;North America;Canada;Ontario
286879;Male;47;North America;Canada;Ontario
286900;Female;51;North America;Canada;Saskatchewan
287047;Female;46;North America;Canada;Ontario
287707;Female;88;North America;Canada;Quebec
287877;Male;35;North America;Canada;Ontario
287889;Female;42;North America;Canada;Ontario
288287;Male;56;North America;Canada;Quebec
288302;Male;79;North America;Canada;Ontario
288497;Female;71;North America;Canada;Alberta
288532;Male;76;North America;Canada;British Columbia
288604;Male;66;North America;Canada;British Columbia
288614;Male;56;North America;Canada;Manitoba
288667;Female;45;North America;Canada;Ontario
288828;Male;80;North America;Canada;Ontario
289230;Female;61;North America;Canada;British Columbia
289281;Male;33;North America;Canada;Quebec
289312;Female;45;North America;Canada;Ontario
289320;Male;61;North America;Canada;Ontario
289547;Female;60;North America;Canada;British Columbia
289616;Female;57;North America;Canada;Manitoba
289674;Male;89;North America;Canada;British Columbia
289810;Female;48;North America;Canada;Ontario
289990;Male;59;North America;Canada;Alberta
290147;Female;58;North America;Canada;Ontario
290166;Male;45;North America;Canada;Ontario
290747;Female;31;North America;Canada;Alberta
290812;Female;37;North America;Canada;British Columbia
290888;Male;58;North America;Canada;Ontario
290918;Female;30;North America;Canada;Ontario
291149;Male;73;North America;Canada;Ontario
291316;Female;72;North America;Canada;Ontario
291325;Female;67;North America;Canada;Ontario
291356;Male;53;North America;Canada;Quebec
291425;Male;71;North America;Canada;Quebec
291743;Female;57;North America;Canada;Quebec
291843;Male;49;North America;Canada;Quebec
291985;Female;60;North America;Canada;Ontario
292054;Male;26;North America;Canada;Ontario
292203;Female;66;North America;Canada;Ontario
292261;Male;32;North America;Canada;Ontario
292301;Female;77;North America;Canada;Ontario
292395;Male;32;North America;Canada;Quebec
292420;Male;37;North America;Canada;Alberta
292643;Female;52;North America;Canada;British Columbia
292797;Female;27;North America;Canada;Ontario
292812;Male;70;North America;Canada;British Columbia
292894;Female;24;North America;Canada;Ontario
292911;Female;58;North America;Canada;Ontario
293139;Female;74;North America;Canada;Ontario
293152;Male;85;North America;Canada;British Columbia
293167;Male;60;North America;Canada;Prince Edward Island
293369;Male;35;North America;Canada;British Columbia
293556;Female;70;North America;Canada;Ontario
293746;Female;79;North America;Canada;British Columbia
293936;Female;46;North America;Canada;Quebec
294123;Female;84;North America;Canada;Quebec
294189;Male;44;North America;Canada;Saskatchewan
294210;Female;82;North America;Canada;Ontario
294433;Male;48;North America;Canada;British Columbia
294505;Male;45;North America;Canada;British Columbia
294837;Female;46;North America;Canada;Ontario
294871;Female;88;North America;Canada;Quebec
294877;Female;26;North America;Canada;Ontario
295061;Male;47;North America;Canada;Ontario
295071;Male;47;North America;Canada;Ontario
295102;Female;82;North America;Canada;Saskatchewan
295279;Male;25;North America;Canada;Alberta
295597;Male;57;North America;Canada;Manitoba
296522;Male;39;North America;Canada;British Columbia
296584;Male;36;North America;Canada;Nova Scotia
296620;Female;61;North America;Canada;Ontario
297418;Female;33;North America;Canada;Ontario
297462;Male;75;North America;Canada;Ontario
297674;Male;40;North America;Canada;Quebec
298153;Female;63;North America;Canada;British Columbia
298606;Female;82;North America;Canada;Alberta
298661;Male;60;North America;Canada;British Columbia
299057;Female;68;North America;Canada;Quebec
299061;Male;54;North America;Canada;British Columbia
299334;Female;36;North America;Canada;Ontario
299724;Female;48;North America;Canada;Alberta
299741;Female;24;North America;Canada;British Columbia
299823;Female;28;North America;Canada;Saskatchewan
299860;Female;51;North America;Canada;British Columbia
300044;Male;83;North America;Canada;Ontario
300324;Male;42;North America;Canada;Alberta
300336;Female;42;North America;Canada;Ontario
300409;Male;49;North America;Canada;Ontario
300543;Male;75;North America;Canada;Alberta
300736;Male;34;North America;Canada;Ontario
300844;Male;79;North America;Canada;Ontario
301063;Female;69;North America;Canada;Ontario
301425;Female;78;North America;Canada;Ontario
301503;Male;81;North America;Canada;British Columbia
301521;Female;41;North America;Canada;Saskatchewan
301704;Female;75;North America;Canada;Quebec
301736;Female;74;North America;Canada;Quebec
301925;Female;25;North America;Canada;Alberta
302130;Male;33;North America;Canada;Ontario
302229;Male;86;North America;Canada;British Columbia
302416;Female;53;North America;Canada;Ontario
302427;Male;71;North America;Canada;Quebec
302571;Male;68;North America;Canada;Quebec
302582;Female;86;North America;Canada;Ontario
302645;Male;39;North America;Canada;Ontario
302755;Male;74;North America;Canada;Ontario
302990;Male;69;North America;Canada;Ontario
303085;Male;45;North America;Canada;Ontario
303116;Female;76;North America;Canada;British Columbia
303506;Female;24;North America;Canada;Ontario
303771;Female;63;North America;Canada;Alberta
303782;Female;49;North America;Canada;Ontario
303921;Male;62;North America;Canada;Alberta
304034;Female;49;North America;Canada;Ontario
304221;Male;77;North America;Canada;Ontario
304323;Female;44;North America;Canada;Alberta
304576;Male;89;North America;Canada;Saskatchewan
304600;Female;41;North America;Canada;Manitoba
304669;Male;72;North America;Canada;Alberta
304863;Male;48;North America;Canada;British Columbia
305010;Male;50;North America;Canada;Ontario
305074;Male;81;North America;Canada;Quebec
305153;Male;47;North America;Canada;Saskatchewan
305212;Male;90;North America;Canada;Quebec
305226;Male;50;North America;Canada;Ontario
305321;Male;25;North America;Canada;Saskatchewan
305349;Male;52;North America;Canada;British Columbia
305369;Female;29;North America;Canada;Alberta
305827;Female;81;North America;Canada;British Columbia
305926;Male;41;North America;Canada;Quebec
305956;Female;88;North America;Canada;Quebec
305962;Male;36;North America;Canada;Ontario
306301;Male;60;North America;Canada;Alberta
306354;Female;80;North America;Canada;Ontario
306444;Male;50;North America;Canada;Quebec
306521;Female;86;North America;Canada;Ontario
306809;Male;24;North America;Canada;Ontario
307023;Male;34;North America;Canada;Quebec
307316;Male;28;North America;Canada;British Columbia
307595;Male;45;North America;Canada;Saskatchewan
307671;Female;32;North America;Canada;Alberta
307703;Female;24;North America;Canada;Alberta
307767;Female;81;North America;Canada;Ontario
307838;Male;65;North America;Canada;Quebec
307907;Female;26;North America;Canada;Quebec
308410;Male;44;North America;Canada;Quebec
308450;Male;32;North America;Canada;British Columbia
308523;Female;66;North America;Canada;Saskatchewan
308690;Female;31;North America;Canada;Ontario
308716;Female;59;North America;Canada;Ontario
308773;Female;23;North America;Canada;Alberta
308825;Female;41;North America;Canada;Ontario
308827;Female;62;North America;Canada;Ontario
308834;Male;66;North America;Canada;Ontario
308920;Male;51;North America;Canada;British Columbia
309028;Female;49;North America;Canada;Ontario
309363;Male;27;North America;Canada;Saskatchewan
309667;Female;49;North America;Canada;Ontario
309829;Male;89;North America;Canada;British Columbia
309936;Female;80;North America;Canada;Ontario
309994;Female;60;North America;Canada;Ontario
310143;Male;88;North America;Canada;Ontario
310464;Female;61;North America;Canada;Ontario
310622;Male;85;North America;Canada;British Columbia
310707;Male;44;North America;Canada;Quebec
310779;Female;37;North America;Canada;Ontario
310815;Female;26;North America;Canada;Ontario
310861;Male;60;North America;Canada;British Columbia
311312;Female;66;North America;Canada;Saskatchewan
311393;Female;48;North America;Canada;Ontario
311493;Female;77;North America;Canada;Alberta
311539;Female;75;North America;Canada;Quebec
311561;Female;75;North America;Canada;Quebec
311575;Male;76;North America;Canada;Quebec
311640;Female;77;North America;Canada;New Brunswick
311659;Male;70;North America;Canada;Ontario
311789;Female;82;North America;Canada;Alberta
311805;Female;74;North America;Canada;British Columbia
311842;Male;67;North America;Canada;Ontario
311990;Male;61;North America;Canada;Ontario
312067;Female;77;North America;Canada;Quebec
312249;Male;82;North America;Canada;Ontario
312359;Female;38;North America;Canada;Alberta
312368;Female;89;North America;Canada;Ontario
312432;Male;23;North America;Canada;Quebec
312519;Male;37;North America;Canada;Quebec
312530;Female;40;North America;Canada;Ontario
312608;Female;68;North America;Canada;Ontario
312652;Male;52;North America;Canada;Ontario
312676;Female;65;North America;Canada;Quebec
312796;Female;27;North America;Canada;Ontario
313127;Male;42;North America;Canada;Ontario
313269;Male;64;North America;Canada;British Columbia
313568;Male;90;North America;Canada;Ontario
313633;Female;60;North America;Canada;Nunavut
313652;Male;59;North America;Canada;Alberta
313925;Male;77;North America;Canada;Ontario
313968;Male;59;North America;Canada;British Columbia
314133;Female;29;North America;Canada;Ontario
314239;Male;78;North America;Canada;Quebec
314334;Male;82;North America;Canada;Alberta
314470;Female;56;North America;Canada;Ontario
314531;Male;71;North America;Canada;Quebec
314545;Female;60;North America;Canada;Ontario
314740;Female;86;North America;Canada;Quebec
314877;Male;24;North America;Canada;Ontario
315096;Male;89;North America;Canada;Quebec
315108;Female;67;North America;Canada;British Columbia
315445;Female;57;North America;Canada;Ontario
315725;Female;86;North America;Canada;Ontario
315729;Female;86;North America;Canada;British Columbia
315768;Female;65;North America;Canada;Quebec
316235;Female;78;North America;Canada;Ontario
316341;Male;51;North America;Canada;Alberta
316425;Female;74;North America;Canada;British Columbia
316485;Female;48;North America;Canada;Ontario
316518;Female;56;North America;Canada;Alberta
316566;Male;77;North America;Canada;Alberta
317143;Male;46;North America;Canada;British Columbia
317235;Female;39;North America;Canada;Saskatchewan
317259;Male;81;North America;Canada;Ontario
317276;Female;43;North America;Canada;Ontario
317620;Female;84;North America;Canada;Ontario
317894;Male;34;North America;Canada;Ontario
317971;Male;85;North America;Canada;Ontario
